real wU wUE  wI wIE  user  film
 5.0 2.8 2.2 3.9 1.1 495.0 142.0
 4.0 2.9 1.1 3.4 0.6 139.0 20.0
 2.0 1.7 0.3 3.4 1.4 316.0 188.0
 4.5 3.0 1.5 4.0 0.5 103.0 142.0
 1.0 1.6 0.6 3.9 2.9 2186.0 314.0
 4.0 3.0 1.0 3.5 0.5 506.0 187.0
 4.5 3.2 1.3 3.8 0.7 89.0 270.0
 4.5 2.9 1.6 4.1 0.4 1507.0 600.0
 4.0 2.4 1.6 2.6 1.4 2077.0 651.0
 2.5 1.3 1.2 2.0 0.5 6563.0 352.0
 4.0 2.0 2.0 3.8 0.2 1652.0 379.0
 3.5 3.1 0.4 3.5 0.0 598.0 239.0
 4.0 2.8 1.2 3.6 0.4 1138.0 653.0
 4.5 2.2 2.3 3.2 1.3 1203.0 186.0
 2.0 2.0 0.0 2.5 0.5 3335.0 238.0
 3.5 1.9 1.6 2.9 0.6 3960.0 614.0
 4.5 2.6 1.9 4.0 0.5 49.0 579.0
 2.0 2.3 0.3 2.5 0.5 3332.0 176.0
 3.5 1.2 2.3 3.4 0.1 3993.0 623.0
 4.0 2.5 1.5 3.9 0.1 777.0 296.0
 4.0 1.8 2.2 4.7 0.7 2033.0 22.0
 3.5 1.6 1.9 3.2 0.3 490.0 379.0
 1.5 2.1 0.6 2.8 1.3 2704.0 254.0
 5.0 2.1 2.9 4.1 0.9 122.0 474.0
 2.0 1.2 0.8 3.8 1.8 976.0 206.0
 1.0 2.5 1.5 3.1 2.1 449.0 84.0
 1.0 2.2 1.2 1.0 0.0 4788.0 583.0
 3.0 1.3 1.7 3.8 0.8 1402.0 623.0
 4.0 2.8 1.2 4.1 0.1 480.0 151.0
 4.0 1.9 2.1 3.5 0.5 3257.0 579.0
 5.0 3.1 1.9 3.9 1.1 92.0 601.0
 3.5 2.9 0.6 3.5 0.0 90.0 417.0
 4.0 2.8 1.2 3.6 0.4 1558.0 370.0
 4.0 1.8 2.2 3.7 0.3 1609.0 55.0
 3.0 2.4 0.6 3.2 0.2 3.0 18.0
 5.0 2.0 3.0 3.8 1.2 3530.0 563.0
 1.0 2.4 1.4 2.9 1.9 61.0 395.0
 5.0 3.2 1.8 3.0 2.0 20.0 150.0
 5.0 3.1 1.9 3.8 1.2 1379.0 274.0
 2.0 1.9 0.1 3.2 1.2 667.0 188.0
 4.0 1.4 2.6 4.3 0.3 1070.0 14.0
 2.0 1.3 0.7 2.2 0.2 4638.0 456.0
 4.0 1.3 2.7 4.0 0.0 3459.0 298.0
 4.5 2.9 1.6 3.3 1.2 817.0 138.0
 5.0 2.3 2.7 4.2 0.8 390.0 29.0
 3.0 1.7 1.3 3.9 0.9 913.0 456.0
 4.5 2.9 1.6 3.7 0.8 21.0 370.0
 5.0 2.1 2.9 4.2 0.8 2292.0 231.0
 1.0 1.4 0.4 3.8 2.8 3241.0 474.0
 4.0 2.8 1.2 3.3 0.7 728.0 360.0
 2.0 1.6 0.4 2.3 0.3 2982.0 32.0
 2.0 3.1 1.1 2.4 0.4 3009.0 183.0
 5.0 2.6 2.4 3.8 1.2 458.0 16.0
 4.5 3.2 1.3 3.6 0.9 1832.0 313.0
 4.0 2.2 1.8 3.2 0.8 2520.0 517.0
 2.0 3.0 1.0 3.5 1.5 90.0 101.0
 4.5 1.7 2.8 3.8 0.7 1341.0 426.0
 4.5 2.6 1.9 3.6 0.9 2596.0 147.0
 1.5 2.6 1.1 2.9 1.4 321.0 526.0
 3.5 1.3 2.2 3.9 0.4 5904.0 467.0
 2.0 1.9 0.1 3.0 1.0 1360.0 460.0
 4.0 1.3 2.7 3.3 0.7 7459.0 469.0
 2.0 1.9 0.1 2.7 0.7 4635.0 305.0
 4.0 2.1 1.9 3.6 0.4 300.0 164.0
 4.5 3.0 1.5 3.7 0.8 1103.0 364.0
 4.0 1.7 2.3 3.8 0.2 5546.0 528.0
 2.0 2.1 0.1 4.0 2.0 2993.0 55.0
 4.0 3.1 0.9 3.3 0.7 1753.0 445.0
 4.0 2.3 1.7 3.5 0.5 1565.0 296.0
 4.0 3.1 0.9 3.6 0.4 300.0 291.0
 4.5 3.1 1.4 3.5 1.0 335.0 429.0
 5.0 2.3 2.7 3.9 1.1 106.0 194.0
 4.5 3.6 0.9 3.8 0.7 470.0 215.0
 3.0 2.7 0.3 3.8 0.8 57.0 395.0
 4.5 3.0 1.5 4.0 0.5 153.0 235.0
 4.0 2.7 1.3 3.9 0.1 468.0 195.0
 5.0 1.2 3.8 4.2 0.8 6245.0 298.0
 3.0 2.0 1.0 3.1 0.1 331.0 175.0
 1.5 1.6 0.1 3.1 1.6 610.0 467.0
 5.0 3.3 1.7 3.5 1.5 101.0 652.0
 4.0 2.8 1.2 3.8 0.2 2990.0 584.0
 1.0 1.5 0.5 2.4 1.4 5073.0 188.0
 5.0 3.4 1.6 3.9 1.1 584.0 59.0
 2.5 3.1 0.6 4.1 1.6 183.0 260.0
 4.0 2.4 1.6 3.1 0.9 423.0 379.0
 1.0 2.0 1.0 3.9 2.9 8312.0 562.0
 3.0 1.4 1.6 3.0 0.0 6771.0 381.0
 0.5 1.6 1.1 2.7 2.2 1305.0 383.0
 1.0 3.5 2.5 2.7 1.7 98.0 113.0
 4.0 2.3 1.7 3.9 0.1 913.0 284.0
 2.0 2.6 0.6 4.1 2.1 79.0 509.0
 4.5 2.9 1.6 3.0 1.5 1360.0 185.0
 4.0 2.0 2.0 3.4 0.6 4731.0 557.0
 4.0 2.2 1.8 3.8 0.2 1953.0 586.0
 2.5 2.2 0.3 3.7 1.2 71.0 460.0
 4.0 1.4 2.6 3.2 0.8 476.0 546.0
 4.0 1.9 2.1 3.5 0.5 4408.0 387.0
 2.5 1.8 0.7 3.0 0.5 1220.0 401.0
 3.0 2.6 0.4 3.1 0.1 449.0 595.0
 2.5 1.7 0.8 3.4 0.9 1320.0 379.0
 4.5 3.1 1.4 3.9 0.6 185.0 133.0
 3.0 2.1 0.9 2.2 0.8 3633.0 389.0
 3.0 1.9 1.1 2.2 0.8 4542.0 110.0
 3.0 1.5 1.5 3.8 0.8 3443.0 623.0
 4.0 2.6 1.4 3.8 0.2 3015.0 419.0
 5.0 3.2 1.8 3.2 1.8 937.0 545.0
 5.0 2.8 2.2 3.7 1.3 652.0 533.0
 3.0 1.5 1.5 3.6 0.6 874.0 14.0
 4.5 3.1 1.4 3.7 0.8 2311.0 441.0
 4.0 2.0 2.0 3.8 0.2 37.0 563.0
 4.0 2.9 1.1 4.2 0.2 177.0 235.0
 3.5 2.0 1.5 3.1 0.4 1002.0 104.0
 4.5 2.7 1.8 4.0 0.5 195.0 5.0
 2.0 1.5 0.5 3.4 1.4 2241.0 310.0
 2.0 2.6 0.6 3.1 1.1 3053.0 601.0
 3.0 1.2 1.8 2.5 0.5 1389.0 623.0
 4.5 1.5 3.0 3.6 0.9 4688.0 293.0
 4.5 2.8 1.7 3.5 1.0 441.0 302.0
 5.0 2.9 2.1 3.6 1.4 3306.0 274.0
 4.5 2.0 2.5 4.0 0.5 2163.0 293.0
 5.0 1.8 3.2 2.3 2.7 2987.0 226.0
 3.5 2.5 1.0 4.1 0.6 1140.0 361.0
 5.0 2.4 2.6 4.1 0.9 459.0 451.0
 3.5 2.5 1.0 2.3 1.2 3800.0 291.0
 5.0 2.5 2.5 3.5 1.5 97.0 91.0
 1.5 1.5 0.0 2.4 0.9 2982.0 164.0
 4.0 2.0 2.0 3.1 0.9 886.0 57.0
 3.5 2.0 1.5 4.2 0.7 5690.0 327.0
 4.0 2.3 1.7 3.4 0.6 1384.0 198.0
 3.0 2.8 0.2 3.4 0.4 315.0 218.0
 3.5 2.5 1.0 2.7 0.8 1395.0 267.0
 3.0 2.9 0.1 4.0 1.0 412.0 235.0
 3.0 3.3 0.3 3.3 0.3 714.0 214.0
 3.5 1.8 1.7 3.0 0.5 399.0 293.0
 3.0 2.5 0.5 3.9 0.9 343.0 305.0
 4.5 2.6 1.9 3.6 0.9 1578.0 569.0
 4.0 3.3 0.7 3.4 0.6 55.0 353.0
 5.0 2.4 2.6 3.4 1.6 25.0 29.0
 2.0 3.0 1.0 2.5 0.5 656.0 495.0
 1.0 3.2 2.2 3.8 2.8 1959.0 669.0
 5.0 3.1 1.9 3.5 1.5 72.0 66.0
 5.0 2.0 3.0 4.1 0.9 505.0 456.0
 5.0 2.2 2.8 3.9 1.1 8551.0 594.0
 1.5 2.9 1.4 3.2 1.7 42.0 158.0
 4.5 3.0 1.5 3.9 0.6 119.0 418.0
 5.0 2.7 2.3 4.0 1.0 190.0 372.0
 3.5 2.2 1.3 3.4 0.1 624.0 379.0
 5.0 2.7 2.3 4.0 1.0 129.0 254.0
 3.0 2.2 0.8 3.5 0.5 101.0 164.0
 5.0 2.0 3.0 4.3 0.7 3035.0 37.0
 5.0 1.3 3.7 3.4 1.6 5098.0 546.0
 5.0 3.1 1.9 3.8 1.2 828.0 213.0
 3.5 1.9 1.6 4.2 0.7 968.0 528.0
 3.5 2.4 1.1 4.0 0.5 1380.0 606.0
 3.0 2.5 0.5 2.8 0.2 60.0 534.0
 2.0 2.8 0.8 3.8 1.8 1435.0 569.0
 3.0 2.6 0.4 2.8 0.2 353.0 174.0
 4.0 2.0 2.0 3.0 1.0 3085.0 106.0
 3.0 2.1 0.9 4.1 1.1 788.0 194.0
 4.0 2.1 1.9 3.1 0.9 3749.0 401.0
 4.5 3.0 1.5 3.6 0.9 842.0 543.0
 4.0 2.4 1.6 4.1 0.1 1594.0 663.0
 4.0 2.8 1.2 3.3 0.7 826.0 56.0
 3.0 2.1 0.9 3.8 0.8 200.0 451.0
 3.5 2.4 1.1 3.2 0.3 1398.0 595.0
 2.0 2.2 0.2 2.6 0.6 2429.0 105.0
 4.0 2.5 1.5 3.3 0.7 4372.0 630.0
 4.0 2.6 1.4 3.1 0.9 915.0 117.0
 3.0 1.5 1.5 2.7 0.3 5696.0 381.0
 4.0 3.0 1.0 3.2 0.8 827.0 244.0
 4.5 2.6 1.9 3.3 1.2 366.0 406.0
 4.0 2.7 1.3 3.9 0.1 74.0 87.0
 3.0 2.2 0.8 4.3 1.3 5469.0 466.0
 4.5 3.1 1.4 3.8 0.7 196.0 82.0
 4.5 2.6 1.9 3.6 0.9 29.0 425.0
 3.0 2.8 0.2 3.9 0.9 46.0 6.0
 1.0 2.3 1.3 2.3 1.3 679.0 573.0
 3.0 1.5 1.5 3.6 0.6 1068.0 623.0
 4.5 1.6 2.9 3.2 1.3 5356.0 598.0
 5.0 2.7 2.3 3.7 1.3 199.0 480.0
 4.5 3.1 1.4 3.9 0.6 584.0 197.0
 3.0 1.7 1.3 3.1 0.1 1130.0 508.0
 2.0 1.3 0.7 3.5 1.5 1791.0 546.0
 4.5 2.1 2.4 2.6 1.9 3280.0 315.0
 4.0 1.8 2.2 1.9 2.1 4658.0 238.0
 3.0 2.8 0.2 4.2 1.2 2162.0 239.0
 4.0 2.3 1.7 2.9 1.1 2095.0 528.0
 1.0 2.4 1.4 3.6 2.6 758.0 231.0
 1.5 1.0 0.5 2.9 1.4 8803.0 623.0
 4.0 2.3 1.7 3.6 0.4 2253.0 140.0
 4.5 2.2 2.3 4.1 0.4 1310.0 106.0
 2.0 1.4 0.6 4.4 2.4 4674.0 451.0
 4.0 2.5 1.5 3.8 0.2 1379.0 663.0
 2.0 2.4 0.4 3.2 1.2 209.0 513.0
 4.0 1.9 2.1 4.3 0.3 1070.0 508.0
 3.0 2.4 0.6 2.5 0.5 3073.0 653.0
 4.0 3.5 0.5 2.3 1.7 2951.0 516.0
 4.0 2.4 1.6 4.1 0.1 201.0 96.0
 1.0 1.4 0.4 2.5 1.5 1184.0 14.0
 4.0 2.1 1.9 3.3 0.7 1226.0 110.0
 3.5 2.4 1.1 3.7 0.2 1558.0 204.0
 3.0 1.7 1.3 3.5 0.5 1069.0 194.0
 3.5 1.4 2.1 4.0 0.5 3446.0 379.0
 4.0 2.6 1.4 3.4 0.6 22.0 167.0
 4.0 2.5 1.5 3.4 0.6 2811.0 653.0
 4.0 1.6 2.4 2.5 1.5 2527.0 29.0
 4.0 2.0 2.0 4.2 0.2 747.0 460.0
 0.5 2.1 1.6 3.0 2.5 905.0 404.0
 4.0 2.4 1.6 3.9 0.1 766.0 563.0
 3.0 2.7 0.3 3.2 0.2 320.0 573.0
 2.0 2.4 0.4 3.2 1.2 324.0 96.0
 2.5 1.4 1.1 3.5 1.0 1575.0 467.0
 3.0 1.7 1.3 4.1 1.1 775.0 14.0
 4.0 2.7 1.3 3.8 0.2 435.0 547.0
 4.0 2.7 1.3 3.5 0.5 58.0 29.0
 3.0 2.8 0.2 1.8 1.2 3620.0 542.0
 3.0 2.1 0.9 3.6 0.6 758.0 508.0
 4.5 2.7 1.8 4.2 0.3 177.0 470.0
 5.0 2.7 2.3 3.4 1.6 943.0 184.0
 2.5 1.6 0.9 3.1 0.6 3085.0 467.0
 5.0 1.9 3.1 3.8 1.2 2351.0 386.0
 3.0 2.6 0.4 3.9 0.9 1126.0 426.0
 3.0 2.6 0.4 3.6 0.6 132.0 87.0
 4.0 3.5 0.5 3.0 1.0 449.0 510.0
 3.0 3.2 0.2 3.3 0.3 444.0 216.0
 4.0 1.7 2.3 3.3 0.7 1738.0 72.0
 3.0 1.8 1.2 3.2 0.2 2947.0 563.0
 3.0 2.0 1.0 4.2 1.2 4301.0 372.0
 4.0 3.0 1.0 4.1 0.1 179.0 158.0
 1.0 2.1 1.1 3.4 2.4 2289.0 508.0
 4.5 3.2 1.3 3.9 0.6 387.0 103.0
 2.0 2.0 0.0 1.8 0.2 5069.0 532.0
 4.5 2.8 1.7 4.1 0.4 459.0 571.0
 2.0 1.3 0.7 3.2 1.2 7231.0 451.0
 4.0 2.7 1.3 4.0 0.0 190.0 18.0
 4.0 2.1 1.9 3.7 0.3 53.0 551.0
 1.0 2.3 1.3 3.2 2.2 395.0 387.0
 4.5 3.3 1.2 3.8 0.7 287.0 441.0
 3.5 1.5 2.0 3.5 0.0 5643.0 528.0
 3.0 1.8 1.2 3.4 0.4 1521.0 72.0
 4.5 2.2 2.3 4.1 0.4 3235.0 396.0
 5.0 2.4 2.6 4.3 0.7 3147.0 595.0
 3.5 2.8 0.7 3.5 0.0 598.0 519.0
 4.0 1.8 2.2 2.5 1.5 7548.0 480.0
 3.0 1.6 1.4 3.6 0.6 2285.0 563.0
 4.5 2.7 1.8 3.9 0.6 913.0 485.0
 4.0 2.8 1.2 3.0 1.0 84.0 653.0
 4.0 3.6 0.4 3.7 0.3 57.0 126.0
 3.0 1.8 1.2 3.1 0.1 2512.0 451.0
 3.0 2.4 0.6 2.7 0.3 319.0 232.0
 5.0 3.1 1.9 3.5 1.5 101.0 136.0
 5.0 3.3 1.7 3.8 1.2 341.0 216.0
 5.0 3.2 1.8 3.9 1.1 197.0 136.0
 4.0 2.6 1.4 4.2 0.2 186.0 80.0
 5.0 3.0 2.0 3.5 1.5 101.0 601.0
 1.0 1.5 0.5 3.8 2.8 2821.0 29.0
 4.0 2.5 1.5 3.5 0.5 72.0 379.0
 3.5 1.3 2.2 3.7 0.2 2319.0 467.0
 2.0 2.3 0.3 4.1 2.1 1027.0 532.0
 5.0 2.5 2.5 3.9 1.1 2174.0 387.0
 5.0 3.5 1.5 3.9 1.1 464.0 477.0
 4.0 2.3 1.7 3.5 0.5 297.0 379.0
 2.5 1.3 1.2 2.0 0.5 3875.0 72.0
 3.0 2.9 0.1 3.3 0.3 81.0 343.0
 3.0 1.9 1.1 3.9 0.9 1041.0 413.0
 1.0 1.7 0.7 2.7 1.7 2482.0 194.0
 4.0 2.4 1.6 4.1 0.1 201.0 462.0
 4.0 1.7 2.3 3.6 0.4 3652.0 72.0
 3.0 2.6 0.4 3.3 0.3 696.0 492.0
 4.0 3.1 0.9 3.4 0.6 315.0 3.0
 2.5 1.2 1.3 3.6 1.1 2454.0 546.0
 3.0 3.0 0.0 3.2 0.2 678.0 183.0
 4.5 2.1 2.4 3.6 0.9 2056.0 422.0
 5.0 3.7 1.3 4.2 0.8 24.0 308.0
 3.0 2.2 0.8 2.4 0.6 4947.0 167.0
 5.0 2.8 2.2 4.1 0.9 179.0 198.0
 3.0 1.5 1.5 2.8 0.2 4406.0 604.0
 4.0 2.2 1.8 3.0 1.0 7149.0 440.0
 2.0 1.0 1.0 3.5 1.5 2852.0 261.0
 4.5 2.9 1.6 4.4 0.1 740.0 37.0
 4.0 3.4 0.6 2.9 1.1 60.0 3.0
 4.0 2.2 1.8 4.2 0.2 551.0 451.0
 5.0 3.5 1.5 4.0 1.0 505.0 182.0
 5.0 2.7 2.3 3.2 1.8 1166.0 591.0
 4.0 1.5 2.5 4.1 0.1 7269.0 563.0
 4.0 3.2 0.8 3.9 0.1 584.0 244.0
 4.0 2.7 1.3 3.9 0.1 564.0 614.0
 1.0 2.2 1.2 2.6 1.6 2586.0 492.0
 1.5 2.4 0.9 3.2 1.7 3719.0 606.0
 3.0 2.5 0.5 3.6 0.6 77.0 462.0
 3.0 1.1 1.9 2.7 0.3 6880.0 623.0
 3.0 2.2 0.8 4.1 1.1 923.0 451.0
 2.5 1.0 1.5 2.9 0.4 8729.0 623.0
 1.0 2.2 1.2 2.7 1.7 3342.0 553.0
 3.0 1.5 1.5 4.0 1.0 8571.0 598.0
 4.5 3.0 1.5 3.7 0.8 208.0 351.0
 4.0 2.6 1.4 3.2 0.8 262.0 653.0
 3.0 3.4 0.4 3.9 0.9 455.0 114.0
 4.0 1.8 2.2 3.6 0.4 300.0 14.0
 2.0 3.0 1.0 2.4 0.4 2529.0 287.0
 4.0 1.3 2.7 4.0 0.0 3708.0 72.0
 3.5 2.1 1.4 3.0 0.5 1141.0 104.0
 3.0 2.5 0.5 3.0 0.0 1360.0 480.0
 3.5 2.4 1.1 3.7 0.2 5528.0 267.0
 3.0 2.7 0.3 3.9 0.9 106.0 554.0
 1.0 1.5 0.5 3.2 2.2 2736.0 604.0
 2.0 1.7 0.3 3.4 1.4 1492.0 14.0
 3.5 2.7 0.8 3.7 0.2 118.0 401.0
 3.0 1.4 1.6 3.5 0.5 6109.0 293.0
 4.0 3.2 0.8 3.8 0.2 354.0 429.0
 4.0 2.2 1.8 3.6 0.4 2682.0 55.0
 3.0 2.4 0.6 3.3 0.3 527.0 22.0
 5.0 2.5 2.5 3.6 1.4 300.0 517.0
 3.0 2.3 0.7 3.2 0.2 650.0 381.0
 4.0 3.1 0.9 3.4 0.6 263.0 270.0
 3.5 2.6 0.9 3.8 0.3 477.0 148.0
 2.5 1.0 1.5 2.9 0.4 8796.0 623.0
 5.0 1.4 3.6 4.5 0.5 7129.0 563.0
 3.0 2.2 0.8 3.9 0.9 57.0 623.0
 3.5 2.1 1.4 3.8 0.3 125.0 546.0
 4.0 3.2 0.8 3.3 0.7 817.0 518.0
 3.5 2.6 0.9 3.4 0.1 270.0 82.0
 3.5 2.1 1.4 3.1 0.4 922.0 211.0
 3.0 2.7 0.3 3.2 0.2 347.0 519.0
 4.5 1.3 3.2 3.0 1.5 3963.0 72.0
 2.5 2.1 0.4 3.1 0.6 351.0 211.0
 5.0 3.2 1.8 3.7 1.3 69.0 176.0
 3.0 2.3 0.7 4.1 1.1 189.0 72.0
 3.0 1.9 1.1 3.1 0.1 863.0 664.0
 4.0 1.4 2.6 3.7 0.3 2476.0 546.0
 3.0 2.0 1.0 2.9 0.1 4590.0 118.0
 5.0 2.2 2.8 3.5 1.5 2547.0 387.0
 4.0 2.5 1.5 2.9 1.1 2124.0 181.0
 2.5 2.6 0.1 3.3 0.8 817.0 527.0
 4.0 1.7 2.3 4.0 0.0 7098.0 471.0
 5.0 2.7 2.3 3.7 1.3 334.0 282.0
 4.0 2.5 1.5 2.9 1.1 1030.0 349.0
 4.0 2.0 2.0 3.6 0.4 4225.0 395.0
 2.0 2.4 0.4 2.6 0.6 3073.0 354.0
 2.0 3.6 1.6 4.1 2.1 179.0 182.0
 3.0 2.5 0.5 3.6 0.6 229.0 597.0
 2.0 2.1 0.1 2.6 0.6 2962.0 597.0
 3.0 2.4 0.6 3.8 0.8 1597.0 71.0
 3.5 3.1 0.4 3.7 0.2 336.0 4.0
 4.0 3.3 0.7 4.1 0.1 179.0 326.0
 2.0 1.5 0.5 3.3 1.3 744.0 456.0
 3.5 2.0 1.5 2.0 1.5 7533.0 562.0
 5.0 2.9 2.1 3.9 1.1 463.0 282.0
 5.0 3.3 1.7 3.8 1.2 354.0 670.0
 4.0 1.6 2.4 4.0 0.0 8536.0 586.0
 4.0 1.6 2.4 3.7 0.3 3163.0 528.0
 3.0 1.6 1.4 3.5 0.5 2224.0 528.0
 5.0 1.3 3.7 3.9 1.1 2399.0 546.0
 5.0 3.3 1.7 3.7 1.3 447.0 136.0
 4.0 2.9 1.1 3.8 0.2 582.0 653.0
 5.0 2.6 2.4 3.4 1.6 139.0 574.0
 2.5 2.1 0.4 3.4 0.9 345.0 460.0
 3.5 2.7 0.8 3.4 0.1 878.0 595.0
 3.0 2.4 0.6 3.9 0.9 913.0 104.0
 5.0 2.6 2.4 3.4 1.6 506.0 283.0
 3.5 2.6 0.9 4.2 0.7 1310.0 296.0
 4.0 2.7 1.3 4.3 0.3 732.0 471.0
 3.0 2.5 0.5 3.6 0.6 364.0 76.0
 4.0 2.9 1.1 3.8 0.2 1714.0 525.0
 4.5 2.7 1.8 3.9 0.6 785.0 267.0
 4.0 2.9 1.1 3.8 0.2 125.0 302.0
 2.5 2.2 0.3 2.7 0.2 323.0 499.0
 3.5 2.2 1.3 3.1 0.4 986.0 470.0
 0.5 3.0 2.5 3.0 2.5 840.0 288.0
 0.5 2.9 2.4 3.5 3.0 658.0 151.0
 4.0 2.6 1.4 2.7 1.3 885.0 241.0
 4.5 2.5 2.0 4.1 0.4 2245.0 480.0
 3.0 2.7 0.3 3.4 0.4 64.0 25.0
 1.0 2.4 1.4 3.5 2.5 1865.0 370.0
 5.0 2.5 2.5 4.2 0.8 736.0 508.0
 3.0 1.2 1.8 3.8 0.8 4267.0 261.0
 5.0 1.9 3.1 4.2 0.8 6828.0 386.0
 4.0 2.0 2.0 4.0 0.0 5702.0 253.0
 2.0 2.1 0.1 3.3 1.3 342.0 194.0
 1.0 1.7 0.7 2.0 1.0 944.0 188.0
 4.0 2.0 2.0 3.9 0.1 1648.0 546.0
 2.0 1.3 0.7 3.5 1.5 2373.0 261.0
 3.5 2.8 0.7 3.7 0.2 336.0 302.0
 4.0 2.8 1.2 3.6 0.4 9.0 653.0
 5.0 3.3 1.7 4.0 1.0 1810.0 229.0
 4.0 2.2 1.8 2.9 1.1 689.0 395.0
 3.0 1.5 1.5 3.3 0.3 5066.0 293.0
 3.0 1.5 1.5 3.1 0.1 1362.0 381.0
 4.0 3.5 0.5 3.0 1.0 320.0 458.0
 3.0 1.5 1.5 3.3 0.3 2517.0 47.0
 5.0 2.5 2.5 4.0 1.0 791.0 584.0
 4.5 2.3 2.2 3.2 1.3 1433.0 663.0
 4.0 3.2 0.8 3.8 0.2 354.0 429.0
 4.5 2.4 2.1 3.9 0.6 106.0 149.0
 1.0 1.7 0.7 3.7 2.7 3139.0 387.0
 0.5 3.0 2.5 3.3 2.8 342.0 479.0
 3.0 2.7 0.3 3.8 0.8 267.0 407.0
 4.0 1.9 2.1 3.3 0.7 2727.0 195.0
 5.0 3.0 2.0 3.2 1.8 422.0 109.0
 3.0 1.9 1.1 3.6 0.6 2685.0 194.0
 5.0 2.8 2.2 4.0 1.0 201.0 386.0
 5.0 2.5 2.5 3.6 1.4 1359.0 430.0
 3.5 2.6 0.9 3.8 0.3 477.0 148.0
 3.0 2.8 0.2 2.6 0.4 2706.0 152.0
 4.0 1.9 2.1 3.5 0.5 1354.0 381.0
 1.0 2.1 1.1 1.9 0.9 4084.0 610.0
 5.0 2.5 2.5 4.1 0.9 137.0 72.0
 2.0 1.3 0.7 3.7 1.7 4604.0 413.0
 3.0 2.1 0.9 3.4 0.4 345.0 385.0
 4.5 2.4 2.1 4.1 0.4 1289.0 293.0
 5.0 3.5 1.5 3.7 1.3 27.0 120.0
 2.0 2.3 0.3 3.6 1.6 1138.0 55.0
 5.0 2.7 2.3 3.4 1.6 263.0 231.0
 4.0 1.9 2.1 4.0 0.0 994.0 557.0
 4.0 2.5 1.5 2.4 1.6 1184.0 286.0
 3.0 2.0 1.0 3.3 0.3 520.0 379.0
 3.0 2.6 0.4 4.2 1.2 177.0 104.0
 4.5 2.5 2.0 3.5 1.0 1052.0 138.0
 4.0 2.6 1.4 3.6 0.4 171.0 293.0
 4.0 2.6 1.4 3.7 0.3 256.0 663.0
 3.0 2.1 0.9 2.8 0.2 3830.0 282.0
 4.0 2.5 1.5 3.8 0.2 165.0 129.0
 3.5 2.0 1.5 4.0 0.5 635.0 619.0
 3.0 1.9 1.1 3.4 0.4 2601.0 238.0
 5.0 2.3 2.7 4.8 0.2 6188.0 297.0
 4.0 2.4 1.6 4.8 0.8 5959.0 572.0
 4.5 2.2 2.3 3.3 1.2 1163.0 595.0
 4.5 3.1 1.4 3.6 0.9 478.0 478.0
 5.0 2.6 2.4 3.7 1.3 165.0 98.0
 3.0 1.5 1.5 3.4 0.4 2622.0 456.0
 2.0 0.9 1.1 3.4 1.4 7847.0 546.0
 3.5 2.9 0.6 3.6 0.1 496.0 233.0
 4.5 2.6 1.9 3.3 1.2 1428.0 518.0
 2.5 2.5 0.0 3.8 1.3 1540.0 422.0
 3.0 2.2 0.8 3.4 0.4 345.0 379.0
 3.5 2.6 0.9 3.9 0.4 564.0 528.0
 4.0 2.6 1.4 3.1 0.9 351.0 130.0
 3.0 2.7 0.3 4.2 1.2 1997.0 200.0
 5.0 2.6 2.4 3.9 1.1 106.0 21.0
 3.5 1.9 1.6 3.5 0.0 810.0 579.0
 3.0 2.7 0.3 2.8 0.2 727.0 501.0
 4.0 2.3 1.7 3.6 0.4 835.0 379.0
 4.0 2.2 1.8 3.5 0.5 598.0 411.0
 5.0 1.4 3.6 3.6 1.4 4620.0 310.0
 4.0 2.1 1.9 3.7 0.3 2252.0 451.0
 3.5 2.4 1.1 3.2 0.3 91.0 579.0
 4.0 1.8 2.2 3.8 0.2 4750.0 156.0
 4.0 2.3 1.7 4.0 0.0 1537.0 198.0
 3.5 3.4 0.1 3.9 0.4 92.0 131.0
 2.5 3.2 0.7 4.0 1.5 463.0 427.0
 3.0 1.8 1.2 3.0 0.0 2558.0 508.0
 4.0 3.4 0.6 2.9 1.1 60.0 250.0
 5.0 3.2 1.8 4.2 0.8 732.0 124.0
 2.0 1.4 0.6 3.0 1.0 4540.0 141.0
 2.0 2.5 0.5 3.5 1.5 14.0 407.0
 4.0 2.5 1.5 3.4 0.6 2811.0 653.0
 5.0 2.1 2.9 3.4 1.6 315.0 357.0
 3.0 2.5 0.5 3.0 0.0 450.0 246.0
 4.0 2.8 1.2 3.9 0.1 343.0 471.0
 4.5 2.9 1.6 3.4 1.1 1525.0 250.0
 4.0 1.5 2.5 4.0 0.0 5090.0 194.0
 3.5 2.2 1.3 2.6 0.9 3022.0 37.0
 2.0 3.1 1.1 3.1 1.1 145.0 591.0
 4.0 3.0 1.0 3.9 0.1 632.0 552.0
 2.0 2.7 0.7 3.5 1.5 833.0 549.0
 3.0 1.0 2.0 2.9 0.1 8664.0 623.0
 4.5 2.1 2.4 3.5 1.0 1516.0 379.0
 3.0 2.2 0.8 3.2 0.2 376.0 504.0
 0.5 1.8 1.3 3.7 3.2 6182.0 393.0
 4.0 2.9 1.1 3.8 0.2 748.0 435.0
 2.0 2.5 0.5 2.4 0.4 2144.0 583.0
 4.0 3.0 1.0 3.2 0.8 750.0 213.0
 3.0 2.0 1.0 3.9 0.9 809.0 604.0
 4.0 3.0 1.0 3.5 0.5 658.0 264.0
